,issuer,period,cik,title,trans_date,trans_code,equity_involved,shares,price,acc_disp,owner_nature,post_shares,post_values,shares_notes,price_notes
780,72971,2015-03-15,1331834,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,805.2484,55.34,D,D,137614.0,,,
781,72971,2015-03-15,1331834,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,1366.3176,0.0,A,D,138980.3176,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 3/8/2013. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
782,72971,2015-03-15,1331834,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,713.3176,55.34,D,D,138267.0,,,
783,72971,2015-03-15,1331834,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,1522.8242,0.0,A,D,139789.8242,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/25/2014. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
784,72971,2015-03-15,1331834,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,794.8242,55.34,D,D,138995.0,,,
785,72971,2015-03-15,1452637,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,104087.0947,0.0,A,D,259870.0947,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2015 upon settlement of a Performance Share award granted on February 28, 2012 in connection with the attainment of pre-established performance goals over the three-year performance period ended December 31, 2014 (as previously disclosed on a Form 4 filed on March 3, 2015).",
786,72971,2015-03-15,1452637,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,50170.0947,55.34,D,D,209700.0,,,
787,72971,2015-03-15,1452637,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,659.5643,0.0,A,D,210359.5643,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/28/2012. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
788,72971,2015-03-15,1452637,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,302.5643,55.34,D,D,210057.0,,,
789,72971,2015-03-15,1452637,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,602.9114,0.0,A,D,210659.9114,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 3/8/2013. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
790,72971,2015-03-15,1452637,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,276.9114,55.34,D,D,210383.0,,,
791,72971,2015-03-15,1452637,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,465.1648,0.0,A,D,210848.1648,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/25/2014. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
792,72971,2015-03-15,1452637,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,214.1648,55.34,D,D,210634.0,,,
793,72971,2015-03-15,1502510,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,286235.6997,0.0,A,D,664185.6997,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2015 upon settlement of a Performance Share award granted on February 28, 2012 in connection with the attainment of pre-established performance goals over the three-year performance period ended December 31, 2014 (as previously disclosed on a Form 4 filed on March 3, 2015).",
794,72971,2015-03-15,1502510,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,149358.6997,55.34,D,D,514827.0,,,
795,72971,2015-03-15,1502510,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,73756.4094,0.0,A,D,588583.4094,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2015.  Original grant date was 2/23/2010.  This vesting represents 40% of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
796,72971,2015-03-15,1502510,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,36753.4094,55.34,D,D,551830.0,,,
797,72971,2015-03-15,1502510,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,1542.2484,0.0,A,D,553372.2484,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/28/2012. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
798,72971,2015-03-15,1502510,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,769.2484,55.34,D,D,552603.0,,,
799,72971,2015-03-15,1502510,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,1929.1051,0.0,A,D,554532.1051,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 3/8/2013. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
800,72971,2015-03-15,1502510,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,962.1051,55.34,D,D,553570.0,,,
801,72971,2015-03-15,1502510,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,1522.8242,0.0,A,D,555092.8242,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/25/2014. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
802,72971,2015-03-15,1502510,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,758.8242,55.34,D,D,554334.0,,,
803,72971,2015-03-15,1274257,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,130107.2353,0.0,A,D,254469.2353,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2015 upon settlement of a Performance Share award granted on February 28, 2012 in connection with the attainment of pre-established performance goals over the three-year performance period ended December 31, 2014 (as previously disclosed on a Form 4 filed on March 3, 2015).",
804,72971,2015-03-15,1274257,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,67890.2353,55.34,D,D,186579.0,,,
805,72971,2015-03-15,1274257,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,29502.3405,0.0,A,D,216081.3405,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2015.  Original grant date was 2/23/2010.  This vesting represents 40% of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
806,72971,2015-03-15,1274257,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,14042.3405,55.34,D,D,202039.0,,,
807,72971,2015-03-15,1274257,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,6505.3073,0.0,A,D,208544.3073,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/28/2012. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
808,72971,2015-03-15,1274257,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,3242.3073,55.34,D,D,205302.0,,,
809,72971,2015-03-15,1274257,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,5424.0898,0.0,A,D,210726.0898,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 3/8/2013. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
810,72971,2015-03-15,1274257,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,2703.0898,55.34,D,D,208023.0,,,
811,72971,2015-03-15,1201258,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,650536.1766,0.0,A,D,650536.1766,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2015 upon settlement of a Performance Share award granted on February 28, 2012 in connection with the attainment of pre-established performance goals over the three-year performance period ended December 31, 2014 (as previously disclosed on a Form 4 filed on March 3, 2015).",
812,72971,2015-03-15,1201258,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,339450.1766,55.34,D,D,311086.0,,,
813,72971,2015-03-15,1201258,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,9643.4129,0.0,A,D,320729.4129,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2015. Original grant date was 3/8/2013. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
814,72971,2015-03-15,1201258,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,4805.4129,55.34,D,D,315924.0,,,
815,72971,2015-03-15,1201258,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,8095.445,0.0,A,D,324019.445,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/28/2012. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
816,72971,2015-03-15,1201258,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,4034.445,55.34,D,D,319985.0,,,
817,72971,2015-03-15,1201258,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,7428.261,0.0,A,D,327413.261,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/25/2014. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
818,72971,2015-03-15,1201258,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,3702.261,55.34,D,D,323711.0,,,
819,72971,2015-03-15,1201261,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,286235.6997,0.0,A,D,286235.6997,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2015 upon settlement of a Performance Share award granted on February 28, 2012 in connection with the attainment of pre-established performance goals over the three-year performance period ended December 31, 2014 (as previously disclosed on a Form 4 filed on March 3, 2015).",
820,72971,2015-03-15,1201261,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,149358.6997,55.34,D,D,136877.0,,,
821,72971,2015-03-15,1201261,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,1542.2484,0.0,A,D,138419.2484,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/28/2012. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
822,72971,2015-03-15,1201261,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,769.2484,55.34,D,D,137650.0,,,
823,72971,2015-03-15,1201261,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,1704.2012,0.0,A,D,139354.2012,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 3/8/2013. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
824,72971,2015-03-15,1201261,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,850.2012,55.34,D,D,138504.0,,,
825,72971,2015-03-15,1201261,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,1312.3193,0.0,A,D,139816.3193,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/25/2014. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
826,72971,2015-03-15,1201261,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,654.3193,55.34,D,D,139162.0,,,
827,72971,2015-03-15,1608198,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,108422.1516,0.0,A,D,108422.1516,,"These shares represent common stock of Wells Fargo & Company (the ""Company"") acquired on March 15, 2015 upon settlement of a Performance Share award granted on February 28, 2012 in connection with the attainment of pre-established performance goals over the three-year performance period ended December 31, 2014 (as previously disclosed on a Form 4 filed on March 3, 2015).",
828,72971,2015-03-15,1608198,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,56575.1516,55.34,D,D,51847.0,,,
829,72971,2015-03-15,1608198,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,49170.9398,0.0,A,D,101017.9398,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 3/15/2015.  Original grant date was 2/23/2010.  This vesting represents 40% of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
830,72971,2015-03-15,1608198,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,25493.9398,55.34,D,D,75524.0,,,
831,72971,2015-03-15,1608198,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,11140.7604,0.0,A,D,86664.7604,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/28/2012. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
832,72971,2015-03-15,1608198,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,5813.7604,55.34,D,D,80851.0,,,
833,72971,2015-03-15,1608198,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,10297.0068,0.0,A,D,91148.0068,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/26/2013. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
834,72971,2015-03-15,1608198,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,5373.0068,55.34,D,D,85775.0,,,
835,72971,2015-03-15,1608198,"Common Stock, $1 2/3 Par Value",2015-03-15,M,False,7552.5104,0.0,A,D,93327.5104,,Number of shares represents a RSR vesting on 3/15/2015. Original grant date was 2/25/2014. This vesting represents one-third of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).,
836,72971,2015-03-15,1608198,"Common Stock, $1 2/3 Par Value",2015-03-15,F,False,3941.5104,55.34,D,D,89386.0,,,
837,72971,2015-03-01,1360758,"Common Stock, $1 2/3 Par Value",2015-03-01,M,False,12.65,55.55,A,D,18.65,,Amounts amended to reflect actual rather than estimated shares withheld for taxes and to correct price used to calculate the deferred compensation plan distribution and withholding amounts.,Amounts amended to reflect actual rather than estimated shares withheld for taxes and to correct price used to calculate the deferred compensation plan distribution and withholding amounts.
838,72971,2015-03-01,1360758,"Common Stock, $1 2/3 Par Value",2015-03-01,F,False,5.85,55.55,D,D,12.0,,"Amounts amended to reflect actual rather than estimated shares withheld for taxes and to correct price used to calculate the deferred compensation plan distribution and withholding amounts.
Includes a fractional share (0.8) for which the executive received $44.44 in cash.",Amounts amended to reflect actual rather than estimated shares withheld for taxes and to correct price used to calculate the deferred compensation plan distribution and withholding amounts.
839,72971,2015-04-15,1274257,"Common Stock, $1 2/3 Par Value",2015-04-15,S,False,50000.0,54.8,D,D,158023.0,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $54.80 to $54.825 inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
840,72971,2015-04-16,1232064,"Common Stock, $1 2/3 Par Value",2015-03-23,G,False,152121.0,0.0,D,D,0.0,,,
841,72971,2015-04-16,1232064,"Common Stock, $1 2/3 Par Value",2015-03-23,G,False,152121.0,0.0,A,I,433057.0,,,
842,72971,2015-04-16,1232064,"Common Stock, $1 2/3 Par Value",2015-04-16,S,False,77000.0,54.81,D,I,356057.0,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $54.79 to $54.875 inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
843,72971,2015-04-16,1331834,"Common Stock, $1 2/3 Par Value",2015-03-23,G,False,138995.0,0.0,D,D,0.0,,,
844,72971,2015-04-16,1331834,"Common Stock, $1 2/3 Par Value",2015-03-23,G,False,138995.0,0.0,A,I,369127.0,,,
845,72971,2015-04-16,1331834,"Common Stock, $1 2/3 Par Value",2015-04-16,S,False,70000.0,54.65,D,I,299127.0,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $54.62 to $54.6901 inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
846,72971,2015-04-16,1201261,"Common Stock, $1 2/3 Par Value",2015-03-24,G,False,139162.0,0.0,D,D,0.0,,,
847,72971,2015-04-16,1201261,"Common Stock, $1 2/3 Par Value",2015-03-24,G,False,139162.0,0.0,A,I,651342.77,,,
848,72971,2015-04-16,1201261,"Common Stock, $1 2/3 Par Value",2015-04-16,M,False,451620.0,32.245,A,D,451620.0,,,
849,72971,2015-04-16,1201261,"Common Stock, $1 2/3 Par Value",2015-04-16,F,False,362708.0,54.81,D,D,88912.0,,,
850,72971,2015-04-16,1201261,"Common Stock, $1 2/3 Par Value",2015-04-16,M,False,420410.0,34.39,A,D,509322.0,,,
851,72971,2015-04-16,1201261,"Common Stock, $1 2/3 Par Value",2015-04-16,F,False,345510.0,54.81,D,D,163812.0,,,
852,72971,2015-04-15,1201666,"Common Stock, $1 2/3 Par Value",2015-04-03,G,False,73000.0,0.0,D,D,45.0,,,
853,72971,2015-04-15,1201666,"Common Stock, $1 2/3 Par Value",2015-04-03,G,False,73000.0,0.0,A,I,188222.0,,,
854,72971,2015-04-15,1201666,"Common Stock, $1 2/3 Par Value",2015-04-15,S,False,95000.0,54.48,D,I,93222.0,,,"The price reported in Column 4 is a weighted average price.  These shares were sold in mulitple transactions at prices ranging from $54.47 to $54.51 inclusive.  The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
855,72971,2015-04-21,1527028,"Common Stock, $1 2/3 Par Value",2015-03-20,G,False,97988.0,0.0,D,D,0.0,,,
856,72971,2015-04-21,1527028,"Common Stock, $1 2/3 Par Value",2015-03-20,G,False,97988.0,0.0,A,I,191841.0,,,
857,72971,2015-04-21,1527028,"Common Stock, $1 2/3 Par Value",2015-04-21,S,False,18000.0,54.58,D,I,173841.0,,,
858,72971,2015-04-20,1360758,"Common Stock, $1 2/3 Par Value",2015-03-19,G,False,79196.0,0.0,D,D,6.0,,,
859,72971,2015-04-20,1360758,"Common Stock, $1 2/3 Par Value",2015-03-19,G,False,79196.0,0.0,A,I,222523.324,,,
860,72971,2015-04-20,1360758,"Common Stock, $1 2/3 Par Value",2015-04-20,M,False,112110.0,34.39,A,D,112116.0,,,
861,72971,2015-04-20,1360758,"Common Stock, $1 2/3 Par Value",2015-04-20,F,False,92414.0,54.36,D,D,19702.0,,,
862,72971,2015-04-23,1332215,"Common Stock, $1 2/3 Par Value",2015-04-23,M,False,6262.0,30.67,A,D,38834.439,,,
863,72971,2015-04-23,1332215,"Common Stock, $1 2/3 Par Value",2015-04-23,F,False,3500.0,54.86,D,D,35334.439,,,
864,72971,2015-04-27,1360758,"Common Stock, $1 2/3 Par Value",2015-04-24,G,False,19696.0,0.0,D,D,6.0,,,
865,72971,2015-04-27,1360758,"Common Stock, $1 2/3 Par Value",2015-04-24,G,False,19696.0,0.0,A,I,242219.324,,,
866,72971,2015-04-27,1360758,"Common Stock, $1 2/3 Par Value",2015-04-27,S,False,19696.0,55.1,D,I,222523.324,,,"The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $55.10 to $55.115 inclusive. The reporting person undertakes to provide to Wells Fargo & Company (the ""Company""), any security holder of the Company, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the ranges set forth in footnote (1) to this Form 4."
867,72971,2015-04-28,1082030,"Common Stock, $1 2/3 Par Value",2015-04-28,A,False,3249.0,0.0,A,D,27374.0,,,
868,72971,2015-04-28,1628509,"Common Stock, $1 2/3 Par Value",2015-03-19,G,False,976.0,0.0,D,D,0.0,,,
869,72971,2015-04-28,1628509,"Common Stock, $1 2/3 Par Value",2015-03-19,G,False,976.0,0.0,A,I,1076.0,,,
870,72971,2015-04-28,1628509,"Common Stock, $1 2/3 Par Value",2015-04-28,A,False,3249.0,0.0,A,D,3249.0,,,
871,72971,2015-04-28,1042343,"Common Stock, $1 2/3 Par Value",2015-04-28,A,False,3249.0,0.0,A,D,17949.0,,,
872,72971,2015-04-28,1164401,"Common Stock, $1 2/3 Par Value",2015-04-28,A,False,3249.0,0.0,A,D,79576.809,,,
873,72971,2015-04-28,1166862,"Common Stock, $1 2/3 Par Value",2015-04-28,A,False,3249.0,0.0,A,D,19531.0,,,
874,72971,2015-04-28,1204994,"Common Stock, $1 2/3 Par Value",2015-03-25,G,False,3563.0,0.0,D,D,0.0,,,
875,72971,2015-04-28,1204994,"Common Stock, $1 2/3 Par Value",2015-03-25,G,False,3563.0,0.0,A,I,19262.0,,,
876,72971,2015-04-28,1112671,"Common Stock, $1 2/3 Par Value",2015-04-28,A,False,3249.0,0.0,A,D,92494.0,,,
877,72971,2015-04-30,1527028,"Common Stock, $1 2/3 Par Value",2015-04-30,S,False,19000.0,55.06,D,I,154841.0,,,
878,72971,2015-03-24,1201222,"Common Stock, $1 2/3 Par Value",2015-03-24,G,False,87041.0,0.0,D,D,0.0,,,
879,72971,2015-03-24,1201222,"Common Stock, $1 2/3 Par Value",2015-03-24,G,False,87041.0,0.0,A,I,489495.0,,,
880,72971,2015-03-24,1201222,"Common Stock, $1 2/3 Par Value",2015-05-01,G,False,1000.0,0.0,D,I,488495.0,,,
881,72971,2015-05-04,1527028,"Common Stock, $1 2/3 Par Value",2015-05-04,S,False,18000.0,55.55,D,I,136841.0,,,
882,72971,2015-05-01,1452637,"Common Stock, $1 2/3 Par Value",2015-05-01,M,False,89690.0,34.39,A,D,300324.0,,,
883,72971,2015-05-01,1452637,"Common Stock, $1 2/3 Par Value",2015-05-01,F,False,72179.0,55.19,D,D,228145.0,,,
884,72971,2015-05-08,1452637,"Common Stock, $1 2/3 Par Value",2015-05-08,S,False,17500.0,55.27,D,D,210645.0,,,
885,72971,2015-05-15,1502510,"Common Stock, $1 2/3 Par Value",2015-05-15,S,False,50000.0,56.0,D,D,504334.0,,,
886,72971,2015-03-23,1608010,"Common Stock, $1 2/3 Par Value",2015-03-23,G,False,24605.0,0.0,D,D,109.408,,,
887,72971,2015-03-23,1608010,"Common Stock, $1 2/3 Par Value",2015-03-23,G,False,24605.0,0.0,A,I,57884.0,,,
888,72971,2015-03-23,1608010,"Common Stock, $1 2/3 Par Value",2015-06-03,G,False,1775.0,0.0,D,I,56109.0,,,
889,72971,2015-06-02,1360758,"Common Stock, $1 2/3 Par Value",2015-06-02,S,False,20000.0,55.98,D,I,202523.324,,,
890,72971,2015-06-03,1502510,"Common Stock, $1 2/3 Par Value",2015-06-03,G,False,4845.0,0.0,D,D,499489.0,,,
891,72971,2015-06-03,1502510,"Common Stock, $1 2/3 Par Value",2015-06-04,G,False,2906.0,0.0,D,D,496583.0,,,
892,72971,2015-06-09,1360758,"Common Stock, $1 2/3 Par Value",2015-06-09,G,False,1795.0,0.0,D,I,200728.324,,,
893,72971,2015-03-13,1608198,"Common Stock, $1 2/3 Par Value",2015-03-23,G,False,89386.0,0.0,D,D,0.0,,,
894,72971,2015-03-13,1608198,"Common Stock, $1 2/3 Par Value",2015-03-23,G,False,89386.0,0.0,A,I,197967.0,,,
895,72971,2015-03-13,1608198,"Common Stock, $1 2/3 Par Value",2015-06-09,G,False,794.0,0.0,D,I,197173.0,,,
896,72971,2015-07-01,1628509,"Common Stock, $1 2/3 Par Value",2015-05-29,G,False,3249.0,0.0,D,D,0.0,,,
897,72971,2015-07-01,1628509,"Common Stock, $1 2/3 Par Value",2015-05-29,G,False,3249.0,0.0,A,I,4325.0,,,
898,72971,2015-07-15,1201666,"Common Stock, $1 2/3 Par Value",2015-07-15,M,False,2445.478,0.0,A,D,2490.478,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/15/2015.  Original grant date was 6/24/2014.  This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
899,72971,2015-07-15,1201666,"Common Stock, $1 2/3 Par Value",2015-07-15,F,False,1276.478,57.78,D,D,1214.0,,,
900,72971,2015-07-15,1452637,"Common Stock, $1 2/3 Par Value",2015-07-15,G,False,1000.0,0.0,D,D,209645.0,,,
901,72971,2015-07-15,1274257,"Common Stock, $1 2/3 Par Value",2015-07-15,M,False,130000.0,13.05,A,D,288023.0,,,
902,72971,2015-07-15,1274257,"Common Stock, $1 2/3 Par Value",2015-07-15,F,False,81874.0,57.78,D,D,206149.0,,,
903,72971,2015-07-22,1201222,"Common Stock, $1 2/3 Par Value",2015-07-22,M,False,2499.8905,0.0,A,D,2499.8905,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2015. Original grant date was 7/22/2014. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
904,72971,2015-07-22,1201222,"Common Stock, $1 2/3 Par Value",2015-07-22,F,False,1118.8905,58.52,D,D,1381.0,,,
905,72971,2015-07-22,1232064,"Common Stock, $1 2/3 Par Value",2015-07-22,M,False,4998.7544,0.0,A,D,4998.7544,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2015. Original grant date was 7/22/2014. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
906,72971,2015-07-22,1232064,"Common Stock, $1 2/3 Par Value",2015-07-22,F,False,2267.7544,58.52,D,D,2731.0,,,
907,72971,2015-07-22,1608010,"Common Stock, $1 2/3 Par Value",2015-07-22,M,False,1499.9343,0.0,A,D,1609.3423,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2015. Original grant date was 7/22/2014. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
908,72971,2015-07-22,1608010,"Common Stock, $1 2/3 Par Value",2015-07-22,F,False,782.9343,58.52,D,D,826.408,,,
909,72971,2015-07-22,1527028,"Common Stock, $1 2/3 Par Value",2015-07-22,M,False,2499.8905,0.0,A,D,2499.8905,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2015. Original grant date was 7/22/2014. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
910,72971,2015-07-22,1527028,"Common Stock, $1 2/3 Par Value",2015-07-22,F,False,1140.8905,58.52,D,D,1359.0,,,
911,72971,2015-07-22,1360758,"Common Stock, $1 2/3 Par Value",2015-07-22,M,False,2499.8905,0.0,A,D,2505.8905,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2015. Original grant date was 7/22/2014. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
912,72971,2015-07-22,1360758,"Common Stock, $1 2/3 Par Value",2015-07-22,F,False,1245.8905,58.52,D,D,1260.0,,,
913,72971,2015-07-22,1331834,"Common Stock, $1 2/3 Par Value",2015-07-22,M,False,4998.7544,0.0,A,D,4998.7544,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2015. Original grant date was 7/22/2014. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
914,72971,2015-07-22,1331834,"Common Stock, $1 2/3 Par Value",2015-07-22,F,False,2608.7544,58.52,D,D,2390.0,,,
915,72971,2015-07-22,1452637,"Common Stock, $1 2/3 Par Value",2015-07-22,M,False,4998.7544,0.0,A,D,214643.7544,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2015. Original grant date was 7/22/2014. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
916,72971,2015-07-22,1452637,"Common Stock, $1 2/3 Par Value",2015-07-22,F,False,2292.7544,58.52,D,D,212351.0,,,
917,72971,2015-07-22,1608198,"Common Stock, $1 2/3 Par Value",2015-07-22,M,False,9997.5087,0.0,A,D,9997.5087,,"Number of shares represents a Restricted Share Right (""RSR"") vesting on 7/22/2015. Original grant date was 7/22/2014. This vesting represents one-fourth of the original amount of RSRs granted (plus dividend equivalents reinvested in additional RSRs).",
918,72971,2015-07-22,1608198,"Common Stock, $1 2/3 Par Value",2015-07-22,F,False,5217.5087,58.52,D,D,4780.0,,,
